Set_Number,Language,Weighted_Average,S_su,S_aa,S_fa,S_va,S_bu,S_pr,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_xc,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_va_ion,S_bu_ion,S_pro_ion,S_ac_ion,S_hco3_ion,S_nh3,S_cat,S_an,S_gas_h2,S_gas_ch4,S_gas_co2,time
73,Java_BSM,0.94974256,0.011956113,0.005308148,0.098155732,0.01154065,0.013312281,0.015575119,0.137866007,2.35E-07,0.053618516,0.138769829,0.11472451,0.29539242,0.275937902,0.029775557,0.091229413,0.027257255,0.444789977,1.05011044,0.225207289,0.38916076,0.13081525,0.704776065,0.298479593,23.72824301,0.011508071,0.013278,0.015529086,0.137556685,0.128591604,0.003169531,0.041516738,0.02205333,1.03E-05,1.592483172,0.014552182,3.447
74,Java_BSM,1.036503613,0.01195419,0.005312926,0.098886083,0.011662962,0.0132677,0.015915403,0.235000536,2.37E-07,0.0557165,0.15817856,0.139727406,0.315865413,0.297942396,0.029297007,0.11104149,0.031329831,0.440735308,1.276898849,0.258003645,0.465765162,0.146224332,0.815960566,0.337944086,25.304166,0.011635004,0.013238688,0.015875458,0.234552845,0.14822048,0.004525645,0.036875243,0.019910618,1.02E-05,1.630398399,0.014227185,3.459
75,Java_BSM,1.003406253,0.011955075,0.005316121,0.098242201,0.011541785,0.013276968,0.015665491,0.188581749,2.36E-07,0.054961789,0.153820063,0.126932357,0.316758228,0.294275426,0.031462974,0.100280762,0.029910466,0.470599151,1.152529914,0.247392903,0.427194548,0.141270888,0.767279079,0.323592912,22.05830376,0.011513163,0.013246933,0.015624817,0.188210086,0.143823146,0.003978066,0.044333313,0.020245452,1.02E-05,1.618936567,0.014287248,3.448
76,Java_BSM,1.012695912,0.011954403,0.005316117,0.098409681,0.011580356,0.013255951,0.015951774,0.20409323,2.36E-07,0.05499842,0.151350441,0.13648272,0.341915693,0.31934688,0.031381405,0.106853573,0.026733133,0.467215368,1.228028147,0.220351564,0.452650379,0.144752737,0.783984645,0.326072966,22.97543571,0.011550928,0.013225222,0.015909332,0.203681038,0.141286242,0.004177003,0.034349206,0.02190537,1.02E-05,1.615861945,0.014381613,3.452
77,Java_BSM,0.959547883,0.011956103,0.005310681,0.098766772,0.011541012,0.013326587,0.015584614,0.143291028,2.35E-07,0.054605398,0.138677918,0.114791438,0.326411999,0.304754914,0.029991179,0.09107534,0.030847336,0.450259899,1.047843677,0.254146979,0.388714238,0.13117232,0.721179036,0.307460858,22.95226364,0.011509412,0.0132933,0.015539937,0.142979204,0.128791187,0.003267145,0.038778054,0.018999433,1.03E-05,1.620271457,0.014134783,3.464
78,Java_BSM,0.943929269,0.011956366,0.00530951,0.098208725,0.01148617,0.013246757,0.015563859,0.134452949,2.35E-07,0.053682897,0.136746784,0.112057046,0.328992459,0.306826603,0.028905917,0.088742086,0.026319812,0.431520158,1.021247536,0.217220678,0.380174764,0.127191999,0.682756391,0.28988857,23.04322899,0.011453724,0.013212621,0.015517828,0.134151083,0.126710708,0.003093819,0.042357808,0.022237527,1.03E-05,1.600763628,0.014351695,3.457
79,Java_BSM,0.972012624,0.011955516,0.005308666,0.098867638,0.011575151,0.013281286,0.015817143,0.160808178,2.36E-07,0.054522364,0.144419868,0.121454303,0.31607112,0.29897137,0.028905693,0.09610125,0.030769632,0.434754037,1.106049164,0.253323763,0.407684085,0.132579735,0.739206628,0.311816522,25.46284833,0.011544365,0.013249063,0.015773098,0.160468264,0.134398973,0.003556006,0.036632137,0.017344476,1.03E-05,1.612160693,0.014324175,3.458
80,Java_BSM,0.972812121,0.011955239,0.005315615,0.097892723,0.011588804,0.013318812,0.015774349,0.162396014,2.35E-07,0.054350369,0.142182157,0.12492219,0.31325891,0.291781076,0.030389929,0.097791049,0.026739344,0.453106005,1.124033675,0.221332749,0.414755748,0.136305395,0.735289179,0.309381913,22.84344501,0.011557329,0.013285814,0.015729493,0.162045468,0.132121815,0.003583654,0.036554845,0.022960049,1.02E-05,1.607922742,0.01438093,3.459
81,Java_BSM,0.988813856,0.011954698,0.005318442,0.098188071,0.011618712,0.013225395,0.015932522,0.201162594,2.37E-07,0.054631746,0.154638014,0.132090956,0.301287874,0.284053287,0.027963392,0.10448078,0.02712678,0.418727732,1.200261293,0.224093797,0.439886086,0.137810724,0.758450359,0.313686608,23.05468363,0.011589845,0.013195421,0.015891076,0.200765394,0.14457031,0.004132226,0.037148499,0.017119314,1.03E-05,1.611076977,0.014389223,3.446
82,Java_BSM,0.985811087,0.011955371,0.005313966,0.098184658,0.011578578,0.013245634,0.015651744,0.171798645,2.36E-07,0.054807477,0.147114355,0.123165986,0.319389468,0.296732289,0.027965538,0.096988877,0.029172348,0.420098688,1.115163069,0.24134128,0.41072305,0.133122534,0.733232102,0.30623348,28.23980836,0.011548909,0.013214673,0.015609752,0.171448781,0.137255521,0.00373914,0.042587931,0.021802329,1.03E-05,1.624278833,0.014094068,3.447
83,Java_BSM,0.944839085,0.011956286,0.005312597,0.098149144,0.011495857,0.013341941,0.015735304,0.130359912,2.36E-07,0.053516962,0.134475691,0.112938306,0.300704414,0.278254434,0.03112441,0.087976219,0.027916745,0.464432484,1.011842684,0.230829862,0.3779001,0.128703768,0.696484614,0.296604854,28.63050067,0.011462256,0.013306366,0.015687151,0.130057069,0.124288718,0.003016044,0.03634423,0.019666823,1.04E-05,1.590734922,0.014565249,3.46
84,Java_BSM,0.982571861,0.011955307,0.005314247,0.098577986,0.011583633,0.013217617,0.015616908,0.160498255,2.36E-07,0.054714166,0.141134873,0.124040901,0.338283416,0.320535663,0.027192928,0.098723975,0.031835726,0.411158707,1.135053336,0.262896892,0.417340692,0.134067266,0.750534078,0.313963058,26.14227088,0.011552128,0.013184823,0.015572437,0.160151316,0.131135477,0.003553479,0.035424267,0.021996349,1.03E-05,1.615701107,0.014292532,3.459
85,Java_BSM,1.046754538,0.011954365,0.005319762,0.098896432,0.011622981,0.013268769,0.0157197,0.242070445,2.36E-07,0.05571576,0.163095792,0.136932737,0.354243387,0.3334987,0.029983136,0.107623153,0.032745653,0.451566891,1.236038348,0.269792203,0.453686759,0.145716474,0.807511053,0.338541442,23.7365865,0.011596109,0.013240786,0.015681648,0.241625687,0.153171734,0.004593498,0.042992879,0.018105844,1.01E-05,1.632178772,0.014179341,3.456
86,Java_BSM,1.029900209,0.011954387,0.005316511,0.098314328,0.011664343,0.01324479,0.015925684,0.228189921,2.37E-07,0.055634801,0.157738606,0.136634559,0.326488833,0.309150969,0.02784745,0.10894427,0.030510846,0.41937885,1.251967781,0.252333824,0.456426078,0.142031856,0.795508292,0.329043642,27.47847354,0.011636552,0.013216004,0.015885956,0.227757845,0.147864854,0.004451676,0.039230032,0.019708363,1.02E-05,1.633821254,0.014109155,3.453
87,Java_BSM,0.985231255,0.011955169,0.00531577,0.098401605,0.011592634,0.013216966,0.015837653,0.18267567,2.36E-07,0.054927196,0.150101774,0.125694925,0.304242454,0.283163644,0.026904554,0.098685419,0.030155489,0.405802803,1.134279484,0.249147357,0.416684104,0.13185571,0.74154658,0.309307082,22.80675764,0.011563574,0.013186741,0.015796085,0.182311731,0.140247173,0.003898131,0.043032448,0.021453836,1.03E-05,1.626001731,0.014087254,3.461
88,Java_BSM,1.070079813,0.011953611,0.005314844,0.098046653,0.011755336,0.013206833,0.015721008,0.338507667,2.36E-07,0.056172397,0.169758391,0.149436889,0.348881496,0.330612747,0.024473739,0.116111711,0.027085199,0.368761643,1.334670614,0.223956851,0.480186005,0.14503043,0.796282882,0.325423149,22.03937232,0.011730059,0.013180928,0.015685614,0.337929227,0.160111546,0.00537707,0.043033617,0.021422251,1.02E-05,1.652484638,0.013786084,3.464
89,Java_BSM,0.969233251,0.011955365,0.00531439,0.097610473,0.011637066,0.013220606,0.015748419,0.183709515,2.36E-07,0.054801403,0.150824428,0.123179631,0.311681065,0.291844121,0.025115517,0.097142614,0.025829973,0.377120218,1.116846014,0.214193872,0.407870517,0.128108895,0.70473213,0.291915719,28.79595695,0.011608547,0.01319105,0.01570801,0.183351711,0.141130241,0.003905011,0.04230246,0.017302885,1.04E-05,1.632919516,0.013862303,3.446
90,Java_BSM,0.985654044,0.011954792,0.005317838,0.098008176,0.011644174,0.013188969,0.015647727,0.200919309,2.36E-07,0.055053825,0.151422779,0.130729903,0.301888198,0.281752922,0.025427907,0.103366122,0.025857233,0.381578926,1.18760136,0.213697622,0.433115033,0.135083266,0.736189472,0.303187017,23.91577231,0.011615534,0.013159377,0.01560743,0.200526563,0.141656968,0.004129802,0.040843593,0.022375479,1.03E-05,1.632279812,0.013961371,3.453
91,Java_BSM,0.961500832,0.011956078,0.005309732,0.099188839,0.011568906,0.013251892,0.015546971,0.151746655,2.35E-07,0.054673403,0.141834241,0.114999501,0.315683088,0.298437303,0.026308127,0.090070661,0.030542679,0.397530553,1.036471565,0.250726151,0.381868118,0.125032129,0.697686181,0.295405129,27.21015168,0.011538525,0.013220147,0.015504224,0.151429946,0.132108787,0.003408906,0.044042864,0.020881514,1.04E-05,1.629657547,0.013907238,3.469
92,Java_BSM,1.031898193,0.011954183,0.00531363,0.099444461,0.011697784,0.013192948,0.015860618,0.24096542,2.35E-07,0.055670762,0.158464364,0.139787723,0.348605584,0.326276993,0.024534944,0.109411378,0.03283721,0.373869849,1.257985944,0.269294055,0.455437682,0.138268759,0.794588678,0.328879015,27.20209549,0.011670127,0.013164495,0.015821356,0.240512659,0.148616779,0.004588573,0.036103322,0.018647433,1.02E-05,1.635648415,0.014072087,3.446
93,Java_BSM,1.005258472,0.011954968,0.005313302,0.098397054,0.011564041,0.013251219,0.015774716,0.186240484,2.36E-07,0.054947978,0.15160867,0.128384991,0.314212202,0.29447324,0.030338106,0.102620996,0.031338925,0.455720032,1.180036144,0.259079468,0.435501725,0.141054332,0.779122684,0.328192053,29.24920488,0.011534669,0.013220517,0.015732766,0.185864544,0.141532213,0.003931165,0.037909852,0.017648221,1.02E-05,1.614586991,0.014399218,3.45
94,Java_BSM,0.943804211,0.011956016,0.005306777,0.098044173,0.011588827,0.013209993,0.015566358,0.155136931,2.35E-07,0.05458359,0.141471045,0.115641198,0.31554844,0.297957336,0.024343521,0.089449839,0.026748551,0.366645302,1.029877991,0.221149439,0.3776437,0.121115347,0.668721278,0.279606837,24.69191883,0.011558779,0.013178749,0.015524101,0.154817253,0.1318854,0.003470719,0.043412933,0.021001903,1.04E-05,1.635963161,0.013710926,3.457
95,Java_BSM,1.020406426,0.011954392,0.005315853,0.097902303,0.011581153,0.013260063,0.015893731,0.214627525,2.36E-07,0.0551081,0.154845658,0.136615048,0.353610204,0.330665536,0.031610271,0.107121049,0.026265755,0.470122595,1.231162876,0.217332045,0.453803388,0.145739308,0.783305705,0.326596102,24.1376188,0.01155257,0.013230209,0.01585266,0.214206543,0.144826992,0.0043014,0.036504817,0.020364149,1.02E-05,1.61962528,0.014316778,3.449
96,Java_BSM,1.008618093,0.011954802,0.00531422,0.099144668,0.011600124,0.013312011,0.01574325,0.18855223,2.35E-07,0.054901628,0.151093203,0.130671786,0.333804505,0.311395228,0.031279369,0.103274433,0.030186475,0.468363768,1.187332043,0.247827645,0.437313779,0.143189084,0.782600005,0.329254637,23.70188277,0.011570464,0.013280963,0.015701106,0.18816909,0.140988521,0.003975489,0.038117005,0.020605267,1.01E-05,1.612526221,0.014439248,3.459
97,Java_BSM,1.027122306,0.011954294,0.005315448,0.098827122,0.011666313,0.013192401,0.015730895,0.234040251,2.35E-07,0.05547579,0.158297275,0.138048116,0.347427414,0.326518224,0.025614312,0.108224844,0.031448912,0.388218286,1.243931287,0.259050386,0.45228565,0.139630131,0.785985481,0.326160301,22.23811371,0.011638589,0.013163803,0.015691754,0.23359825,0.148412758,0.004509096,0.039977317,0.021174674,1.02E-05,1.631274286,0.014125433,3.452
98,Java_BSM,0.940721845,0.011956369,0.005307676,0.098910017,0.011487146,0.013238042,0.015543335,0.134882424,2.35E-07,0.054309863,0.135505926,0.112021485,0.317314318,0.294640728,0.028307588,0.088567947,0.030800801,0.426216627,1.019583992,0.253467105,0.379252081,0.12663507,0.701586479,0.298767514,23.71935166,0.01145488,0.013204122,0.015497624,0.134581308,0.12561322,0.003109993,0.036600501,0.017519476,1.03E-05,1.616240322,0.014145324,3.456
99,Java_BSM,0.969214442,0.011955501,0.005316727,0.098631323,0.011601748,0.013245918,0.015710877,0.168631139,2.35E-07,0.054715835,0.146134965,0.121569503,0.319628911,0.297911772,0.026407716,0.094754133,0.029426547,0.398126821,1.088914755,0.242514845,0.399992566,0.128304433,0.716253052,0.30090846,24.25825109,0.01157199,0.013214926,0.015668686,0.168287392,0.136332871,0.003687193,0.041251524,0.019892796,1.03E-05,1.626129596,0.014014852,3.456
100,Java_BSM,1.054480422,0.011954006,0.00531901,0.099210615,0.01174028,0.013241061,0.015701949,0.293208533,2.36E-07,0.056357937,0.16630311,0.142564641,0.315384897,0.296495331,0.025293575,0.111977318,0.030017526,0.382666087,1.286182884,0.246292088,0.464569069,0.142786409,0.795835256,0.327434516,29.03023168,0.011714687,0.013214731,0.015666111,0.292700595,0.156729651,0.005062413,0.043106488,0.019026171,1.02E-05,1.658670945,0.013681501,3.471
101,Java_BSM,0.998157582,0.011955095,0.00531393,0.099434808,0.011565187,0.013241146,0.015711122,0.175191252,2.35E-07,0.054761341,0.148566824,0.126727558,0.330462744,0.309933127,0.029518117,0.101403608,0.032415256,0.44474158,1.16591409,0.265815143,0.430081628,0.139287824,0.775758902,0.327068124,24.58720741,0.011535002,0.013209621,0.015668189,0.174827855,0.13843806,0.003779094,0.03792265,0.019422918,1.02E-05,1.609503943,0.01447414,3.45
102,Java_BSM,0.968253515,0.011955305,0.005318149,0.09773247,0.011604678,0.013225393,0.015669288,0.172686262,2.36E-07,0.054283011,0.147843166,0.123987685,0.332865851,0.315419258,0.026456612,0.097176135,0.026623637,0.396917852,1.116446995,0.220695171,0.409778407,0.130758617,0.714543634,0.296953532,22.19504488,0.01157477,0.013194301,0.015627007,0.172332561,0.137882063,0.0037431,0.040526602,0.019918242,1.03E-05,1.612294514,0.014241788,3.456
103,Java_BSM,0.945247883,0.011956024,0.00530968,0.098626098,0.011612281,0.013267514,0.0156635,0.136075989,2.36E-07,0.054205349,0.132719703,0.115691421,0.31612287,0.297373205,0.025196237,0.090011858,0.031644557,0.382379701,1.035790287,0.261197411,0.379804682,0.12264841,0.699980697,0.293766259,25.96746199,0.01157885,0.01323267,0.015616287,0.135764619,0.122805926,0.003135551,0.034674449,0.022024786,1.04E-05,1.613811429,0.01417574,3.459
104,Java_BSM,0.926125667,0.011956003,0.005312753,0.09793512,0.011561251,0.013206567,0.015526991,0.142305484,2.36E-07,0.054026327,0.135897537,0.115872319,0.313502442,0.294280158,0.025288935,0.089637842,0.026095382,0.379763551,1.030904338,0.2158518,0.379738719,0.122942178,0.671936013,0.280312377,22.92862586,0.011529134,0.013173098,0.015481829,0.141991283,0.126077481,0.003251675,0.034891956,0.018940012,1.04E-05,1.616507962,0.014045077,3.454
105,Java_BSM,0.96289035,0.011955768,0.005307256,0.098058177,0.011578659,0.013289336,0.015703865,0.159650873,2.36E-07,0.053990836,0.147646031,0.118452918,0.30055578,0.282434832,0.028640237,0.094099492,0.02604632,0.427539141,1.083317848,0.215245753,0.399142053,0.13081919,0.706461244,0.295706975,23.45817389,0.011548527,0.013257788,0.015661077,0.159320675,0.137607404,0.003542362,0.045940595,0.020475606,1.04E-05,1.604526809,0.014353017,3.454
106,Java_BSM,1.050103911,0.011954286,0.005312611,0.098932462,0.011610008,0.013246984,0.01588546,0.243230538,2.36E-07,0.055818658,0.161979533,0.138175553,0.352078121,0.334872939,0.03037811,0.10957634,0.03109641,0.456115813,1.260130722,0.255884933,0.462261886,0.146631792,0.812339878,0.339486428,23.38265255,0.011583043,0.013218918,0.01584683,0.242781593,0.152080758,0.004614639,0.043081595,0.020487878,1.01E-05,1.634788652,0.014143046,3.468
107,Java_BSM,1.02735047,0.011954625,0.005312337,0.0990588,0.011643158,0.013300128,0.015920393,0.206859208,2.37E-07,0.055672613,0.153739652,0.133142209,0.345586482,0.323946653,0.029976301,0.106626234,0.033071581,0.451678433,1.226288852,0.272201522,0.44893797,0.143252833,0.805133042,0.336474972,27.65380189,0.011614477,0.013270242,0.015879333,0.206454255,0.143810717,0.004199999,0.036248536,0.017873049,1.02E-05,1.631385329,0.014186509,3.457
108,Java_BSM,1.056486506,0.011953643,0.005319216,0.098388894,0.011721377,0.013163519,0.015805658,0.3421189,2.37E-07,0.056160769,0.170668853,0.148827289,0.311678554,0.294650907,0.02430534,0.116015721,0.025959795,0.365583032,1.332502611,0.213895896,0.481053839,0.143973311,0.790063579,0.32085148,24.68365685,0.01169641,0.013137942,0.015770407,0.341539787,0.161056475,0.005404206,0.040390941,0.017141162,1.02E-05,1.654169478,0.013737645,3.458
109,Java_BSM,0.925553508,0.011956484,0.005309393,0.098715562,0.011557663,0.013259782,0.015750574,0.12293271,2.36E-07,0.053034455,0.130889444,0.110939846,0.316623332,0.297168983,0.026389074,0.087827625,0.02777844,0.396780756,1.010756481,0.228595984,0.373057207,0.121518031,0.674925945,0.283725395,25.44916373,0.011522664,0.013223152,0.015700638,0.122636827,0.120643901,0.002862019,0.035045959,0.020285004,1.04E-05,1.581522202,0.014651276,3.454
110,Java_BSM,1.067249602,0.011953802,0.00531501,0.098359034,0.011679384,0.013220134,0.015949089,0.291967786,2.37E-07,0.055928081,0.16712745,0.14609725,0.344983204,0.327684861,0.027941982,0.11522564,0.029968778,0.420424069,1.324458282,0.247682867,0.481406367,0.147713757,0.821366075,0.338188922,23.07128981,0.011653135,0.013193032,0.015911559,0.291446327,0.157225616,0.005037066,0.041766102,0.020765634,1.02E-05,1.635986121,0.014146571,3.451
111,Java_BSM,0.950136215,0.011955691,0.0053104,0.098596587,0.011581667,0.013237161,0.01565933,0.156907386,2.36E-07,0.054380586,0.142198967,0.119348777,0.298743303,0.276607161,0.026274016,0.092512093,0.02792553,0.39519964,1.064413215,0.230022425,0.391411955,0.126312602,0.698803602,0.292121668,22.72143712,0.011550982,0.013205168,0.015615891,0.156576982,0.132367281,0.003507373,0.039922297,0.020671879,1.04E-05,1.620354739,0.01405891,3.455
112,Java_BSM,0.96988949,0.011955353,0.005310788,0.098811757,0.011647952,0.013236112,0.01580766,0.190551368,2.36E-07,0.055169239,0.151738747,0.12329828,0.292171614,0.272318449,0.024757605,0.095727903,0.027251519,0.372919934,1.101307623,0.223959788,0.401608844,0.125969594,0.70254605,0.291773654,24.79889116,0.011620071,0.013207211,0.015768043,0.190188884,0.14219913,0.00399916,0.04529236,0.019140858,1.04E-05,1.645733768,0.013642012,3.457
113,Java_BSM,0.95273252,0.011955424,0.005314925,0.098805092,0.011617837,0.013223077,0.0157018,0.159499094,2.36E-07,0.054338708,0.141507923,0.122568033,0.310727718,0.290046401,0.025704639,0.096768241,0.028072621,0.387044618,1.112428236,0.230863175,0.407337062,0.12912939,0.716854563,0.297861452,23.48469962,0.011586493,0.013190533,0.015657448,0.159157096,0.131557474,0.003539085,0.034258593,0.018964774,1.03E-05,1.613557482,0.014226388,3.465
114,Java_BSM,0.98859867,0.011955308,0.005316113,0.099171442,0.011551421,0.013281927,0.01580164,0.160786069,2.36E-07,0.054469333,0.144370103,0.124051768,0.332064711,0.314592028,0.030773313,0.099242774,0.032306131,0.462651763,1.140623372,0.265531138,0.422355325,0.138455122,0.770338887,0.325355855,22.33147999,0.011520029,0.013249,0.01575668,0.160438796,0.1341494,0.003556665,0.036445365,0.020004822,1.02E-05,1.60102083,0.014605565,3.456
115,Java_BSM,0.950333838,0.01195573,0.005309718,0.09802489,0.011588472,0.013230368,0.015849015,0.146938876,2.36E-07,0.054236409,0.1374659,0.118962271,0.306467477,0.287272538,0.026299166,0.094309182,0.028615116,0.396108697,1.085235269,0.236933974,0.398579949,0.126738825,0.710690651,0.297073099,23.19537756,0.01155619,0.013196747,0.01580279,0.146613548,0.127506995,0.003329425,0.036559762,0.022115142,1.03E-05,1.611823166,0.014239032,3.456
116,Java_BSM,1.032931002,0.011954236,0.005315845,0.098439218,0.011612945,0.013243362,0.015816639,0.220149013,2.35E-07,0.055135332,0.155667048,0.13904372,0.335989065,0.313217086,0.030119254,0.109351457,0.029797335,0.451377602,1.256773132,0.246012876,0.46106353,0.146480145,0.803027362,0.3354701,25.66756879,0.011584115,0.01321337,0.015775527,0.219714661,0.145539713,0.004353008,0.037257083,0.02269534,1.01E-05,1.614267946,0.014469384,3.452
117,Java_BSM,1.023552794,0.011954007,0.005315959,0.09800388,0.011695777,0.013172149,0.015775905,0.249603883,2.36E-07,0.05561783,0.157263735,0.142662413,0.32973445,0.308571284,0.024575432,0.111555828,0.028694617,0.371439366,1.282071468,0.237624882,0.464139519,0.140663398,0.784493532,0.321632552,23.88177457,0.011668016,0.013143629,0.015736699,0.249133048,0.147454704,0.00466518,0.03495099,0.021321465,1.02E-05,1.637025133,0.014018216,3.456
118,Java_BSM,0.976001801,0.011954807,0.005318959,0.098709076,0.011688866,0.013244635,0.015696381,0.187144172,2.35E-07,0.054181227,0.149586016,0.130569578,0.32958963,0.310681272,0.025050141,0.101344191,0.026187032,0.376346419,1.16411285,0.215207352,0.423153817,0.132294344,0.726627372,0.299912747,27.78748346,0.011658797,0.013213555,0.015654105,0.186761571,0.139525027,0.003948948,0.034405954,0.018304453,1.03E-05,1.605755929,0.014383082,3.457
119,Java_BSM,1.04277207,0.011954505,0.005318556,0.099497961,0.011637906,0.013231808,0.01570174,0.234781035,2.36E-07,0.056173577,0.159196228,0.134807135,0.350524713,0.329449964,0.027819942,0.107043881,0.033347879,0.421051574,1.229668658,0.273499151,0.449731145,0.142189072,0.799085027,0.333087653,23.40472697,0.011611005,0.013203908,0.015663739,0.234349748,0.149511078,0.004522975,0.045022477,0.021855025,1.02E-05,1.650469143,0.013839989,3.444
120,Java_BSM,0.961330217,0.011955327,0.005316828,0.098630545,0.011596824,0.013205491,0.015587686,0.1604311,2.35E-07,0.054120553,0.14141014,0.123784274,0.327084873,0.308349642,0.026104625,0.097047139,0.026184173,0.391383164,1.115237878,0.215326756,0.4093081,0.130640977,0.71078722,0.295358611,26.37980349,0.01156534,0.013172786,0.015543378,0.160084935,0.131408175,0.003552403,0.03587218,0.021917322,1.03E-05,1.608094082,0.014300476,3.463
121,Java_BSM,0.969945875,0.011955491,0.005309127,0.097757189,0.011630711,0.013271359,0.015759416,0.173981866,2.36E-07,0.054525746,0.149739592,0.121672025,0.308454792,0.289640543,0.026734525,0.096233993,0.026606568,0.400765505,1.107483781,0.220494091,0.405222707,0.129630414,0.711436977,0.29625012,21.99754829,0.011601507,0.013240961,0.015717986,0.173634686,0.139893881,0.003767453,0.045982724,0.02100094,1.04E-05,1.621437626,0.014077615,3.449
122,Java_BSM,0.980041225,0.011955324,0.005314068,0.098676873,0.011584934,0.013312041,0.015803876,0.165780059,2.36E-07,0.054240214,0.146228901,0.123813381,0.324909228,0.306496064,0.029813202,0.096629733,0.028901671,0.446376735,1.111004221,0.238040827,0.40992172,0.13434758,0.73681218,0.310606693,29.10831865,0.011554213,0.013279839,0.015759998,0.16543067,0.136110426,0.003635519,0.036575839,0.017778629,1.03E-05,1.603483007,0.014463513,3.512
123,Java_BSM,1.021550498,0.011954638,0.00531923,0.099015825,0.011625743,0.013292874,0.015845864,0.19013703,2.36E-07,0.054913438,0.151091129,0.133024725,0.334263424,0.314605008,0.03034547,0.106328439,0.033136415,0.457061608,1.221306849,0.272796924,0.448492125,0.144069666,0.806991475,0.338543866,24.89257692,0.011595589,0.013261422,0.015802832,0.189745082,0.14085006,0.003990989,0.036905373,0.02184401,1.01E-05,1.605542385,0.01463089,3.456
124,Java_BSM,0.95303473,0.011955447,0.005314227,0.098598671,0.011641788,0.013258364,0.015684403,0.154832177,2.36E-07,0.054082839,0.139674125,0.122308814,0.290726658,0.273412866,0.025629175,0.095393112,0.027225239,0.385343666,1.096754202,0.224157423,0.400886391,0.127800459,0.706828404,0.293092748,26.40529659,0.011609801,0.013225132,0.015639282,0.154494057,0.129683894,0.003469262,0.03621394,0.02267701,1.04E-05,1.608235754,0.014284239,3.461
125,Java_BSM,1.007429296,0.011954919,0.005317679,0.098657416,0.011604177,0.013231953,0.015917066,0.199689811,2.36E-07,0.054791969,0.155538645,0.128980224,0.337940671,0.31969286,0.02787603,0.101411233,0.027892708,0.417960273,1.165182956,0.229645499,0.427850462,0.135034752,0.74627079,0.310492823,26.66959109,0.011575909,0.01320255,0.01587647,0.199303225,0.14559794,0.004112939,0.045366555,0.021241281,1.03E-05,1.619766374,0.014209394,3.445
126,Java_BSM,0.98960079,0.011955382,0.005317907,0.097858061,0.011559273,0.013307343,0.015701851,0.163509332,2.37E-07,0.054094415,0.146941306,0.123098415,0.348307524,0.330661666,0.0310173,0.097498438,0.027336174,0.462523647,1.120210831,0.2265072,0.414949737,0.137607746,0.739973918,0.310087297,29.28455963,0.011528553,0.013275082,0.01565816,0.163163972,0.136752703,0.003606818,0.039988193,0.019898921,1.03E-05,1.597967875,0.014563224,3.444
127,Java_BSM,0.977942287,0.011955314,0.005317616,0.099218945,0.011604779,0.013219454,0.015631966,0.181422614,2.35E-07,0.054871291,0.151612601,0.12384122,0.303916956,0.283818223,0.026275574,0.09801188,0.031118533,0.397491387,1.126161549,0.255470526,0.413191607,0.131840482,0.739301446,0.30989481,22.66100933,0.011575951,0.013189498,0.015591309,0.181064441,0.141743184,0.003874684,0.042383663,0.017500017,1.03E-05,1.624519607,0.014108507,3.457
128,Java_BSM,1.036761261,0.011954267,0.00531222,0.098852236,0.011614145,0.013252181,0.015829226,0.232125393,2.36E-07,0.055067308,0.15970184,0.138494216,0.352327261,0.332067445,0.030204581,0.108224078,0.027046919,0.450672384,1.244659012,0.222160572,0.456404698,0.145284646,0.784856477,0.32640794,26.00560677,0.011586326,0.013223226,0.015789528,0.231683526,0.149655262,0.004489114,0.041619243,0.022069107,1.02E-05,1.617649237,0.01435633,3.456
129,Java_BSM,1.055788462,0.011953842,0.005320677,0.098491384,0.011678594,0.013288077,0.015947535,0.251031048,2.36E-07,0.055327373,0.160705009,0.145523775,0.362925382,0.344118806,0.030856167,0.115698157,0.028182199,0.460762954,1.328509511,0.232348301,0.484713939,0.15221501,0.829339415,0.343851217,26.36126231,0.011650383,0.013258796,0.015907201,0.250549134,0.150514731,0.004678439,0.034364417,0.020498695,1.01E-05,1.613379093,0.014556447,3.449
130,Java_BSM,1.038870375,0.011954173,0.005315612,0.097626727,0.011641406,0.013281113,0.01597427,0.254750718,2.36E-07,0.055603904,0.163841618,0.139936168,0.331937586,0.313189544,0.03104912,0.111167647,0.025914003,0.461881168,1.27771598,0.214869754,0.467787806,0.147979243,0.798506886,0.330702221,25.84222634,0.011614699,0.013253319,0.0159359,0.254286266,0.153944417,0.0047295,0.040015145,0.017022592,1.02E-05,1.63220121,0.014142363,3.458
131,Java_BSM,0.983967245,0.011955556,0.005313928,0.098731427,0.011577521,0.013266555,0.015785091,0.166138628,2.35E-07,0.054775535,0.146181921,0.120930243,0.313440936,0.295843337,0.028078986,0.095230716,0.030407094,0.422671277,1.094969199,0.250538608,0.403594842,0.130735756,0.730025762,0.308287073,26.31741437,0.011547637,0.013235318,0.015742432,0.165797814,0.136318586,0.003645347,0.044609751,0.022706128,1.03E-05,1.623640955,0.014100632,3.462
