Language,Weighted_Average,S_su,S_aa,S_fa,S_va,S_bu,S_pr,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_xc,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_va_ion,S_bu_ion,S_pro_ion,S_ac_ion,S_hco3_ion,S_nh3,S_cat,S_an,S_gas_h2,S_gas_ch4,S_gas_co2,time,,,
SteadPy,0.846720808,0.011961471,0.005316287,0.09859638,0.011265084,0.013551288,0.014862988,0.070904304,2.32E-07,0.050380599,0.107451009,0.076608235,0.205893021,0.19499296,0.030608827,0.058963112,0.028169354,0.457020863,0.677907842,0.23198959,0.262845306,0.106107334,0.55600212,0.251063108,25.62814009,0.011220948,0.01350285,0.014802023,0.070683464,0.096804945,0.001535176,0.045576169,0.022469025,1.05E-05,1.526299884,0.015257751,195.850342,,,
SteadPy,0.803980132,0.011963044,0.005292056,0.097275758,0.011161057,0.013556054,0.014982645,0.076336947,2.34E-07,0.051947772,0.11560215,0.069591187,0.222468816,0.210232137,0.031129658,0.054070436,0.017781376,0.457090402,0.624505677,0.146577892,0.244524708,0.100726023,0.480007203,0.215758932,20.29994543,0.011124929,0.013516022,0.014931868,0.076140534,0.105979247,0.001681935,0.050513815,0.010982424,1.08E-05,1.600542266,0.013780675,203.2340841,,,
SteadPy,0.998319075,0.011953833,0.005313242,0.098036767,0.011806505,0.013257737,0.016114594,0.221343926,2.34E-07,0.053067226,0.158374527,0.145745828,0.318444304,0.296574942,0.024948229,0.117318891,0.017246863,0.368518526,1.348958151,0.141001329,0.482957897,0.142966007,0.765540255,0.306202391,19.38060984,0.011776062,0.013226553,0.016071089,0.22089033,0.147698751,0.004397772,0.036835226,0.026749799,1.01E-05,1.559613501,0.015278281,199.3900914,,,
SteadPy,1.330256791,0.011952516,0.005321806,0.099250594,0.011857895,0.013042394,0.016130041,1.053829502,2.35E-07,0.057056221,0.194652041,0.172138581,0.376818895,0.347146329,0.015964275,0.132404683,0.0276285,0.247802161,1.519905875,0.226208159,0.53715029,0.144416877,0.820932936,0.333520262,37.8030275,0.011836396,0.013020825,0.016099421,1.052311256,0.185244551,0.007299569,0.056340971,0.019210233,1.01E-05,1.67610267,0.013455805,202.7943859,,,
SteadPy,1.0107919,0.01195459,0.005310596,0.098175612,0.011733459,0.013255553,0.016189752,0.228232425,2.37E-07,0.05492252,0.161703877,0.133541343,0.33898352,0.327400726,0.024672276,0.105236811,0.026088369,0.370801443,1.210696638,0.215424681,0.437238959,0.131826506,0.74522178,0.30274554,35.56197338,0.011706298,0.013227564,0.016150515,0.227812577,0.151853125,0.004474401,0.040121157,0.013491632,1.04E-05,1.626118622,0.0140684,200.1968806,,,
SteadPy,1.14648804,0.011952948,0.005310556,0.099498449,0.011765236,0.013351133,0.016214665,0.346236183,2.38E-07,0.057422402,0.167268712,0.162829604,0.35794996,0.342793427,0.033562346,0.133275147,0.040892751,0.508442251,1.533153509,0.336434882,0.553994794,0.170805419,0.986141467,0.40743349,13.92643789,0.011737876,0.013322811,0.016175184,0.345596298,0.157034413,0.005431282,0.029785207,0.024464439,9.84E-06,1.637081564,0.014622781,199.9052603,,,
SteadPy,1.461437646,0.011952508,0.005311609,0.098868852,0.011828354,0.013183231,0.01567784,1.435135104,2.38E-07,0.058713172,0.197076396,0.172434791,0.437451994,0.411536632,0.024169397,0.138050505,0.0337266,0.369366908,1.587699542,0.278107412,0.565435175,0.165898002,0.893756343,0.375274635,15.24857416,0.011807623,0.013162155,0.015649069,1.433136418,0.187854728,0.007553522,0.056778978,0.011133174,1.01E-05,1.706148003,0.013171119,202.9918704,,,
SteadPy,0.874424288,0.011956296,0.005327796,0.09735281,0.01147445,0.013165218,0.01528897,0.109091911,2.32E-07,0.052206223,0.115416687,0.113058201,0.256325009,0.231341742,0.025568641,0.083619897,0.01904426,0.378613388,0.959015039,0.157037118,0.357433969,0.118645174,0.611316466,0.257249275,34.50542536,0.011434836,0.013123754,0.015233709,0.10879254,0.105224707,0.002565421,0.020086523,0.023381312,1.04E-05,1.573718585,0.014584716,206.2219145,,,
SteadPy,1.037838331,0.01195457,0.005312915,0.100540624,0.011617864,0.013218452,0.01536263,0.167955899,2.37E-07,0.054756135,0.140984673,0.13415477,0.38102835,0.362340975,0.027313331,0.105498414,0.04131799,0.419399059,1.213206015,0.337017226,0.444084702,0.143287303,0.829368774,0.348732636,33.75938191,0.011584733,0.013184064,0.01531676,0.167575214,0.130545896,0.003669777,0.029176692,0.026222086,1.01E-05,1.593247984,0.014889036,198.8690667,,,
SteadPy,1.22241423,0.011953061,0.005330647,0.100026133,0.011813022,0.013296877,0.015687792,0.578875956,2.37E-07,0.058406044,0.185965083,0.160113254,0.332005407,0.307674453,0.027777823,0.129354547,0.0405793,0.425865892,1.482503695,0.332326642,0.533180218,0.163551836,0.928239596,0.387585383,24.60353478,0.011790243,0.01327349,0.015656119,0.577988961,0.176434583,0.006399504,0.053619153,0.02158706,9.97E-06,1.685992107,0.013607763,203.0723174,,,
SteadPy,1.207462332,0.011952185,0.005318571,0.097980865,0.011753548,0.013275497,0.016150497,0.47110249,2.38E-07,0.056833832,0.17025989,0.181244472,0.437819517,0.424605626,0.034055299,0.144212263,0.027879394,0.506378494,1.656413942,0.230869519,0.598476697,0.181073842,0.976836396,0.395958906,28.65487381,0.011726279,0.013247402,0.016111265,0.470233879,0.159865552,0.006059279,0.021699089,0.029387687,9.83E-06,1.621534068,0.014853077,200.574851,,,
SteadPy,1.000478728,0.011954282,0.005304581,0.097828303,0.011668726,0.013318438,0.015478104,0.192836786,2.36E-07,0.053177084,0.154838261,0.138437988,0.291486827,0.269829748,0.032006148,0.112844053,0.021430256,0.472261338,1.299665526,0.176639971,0.473954339,0.154764554,0.790491198,0.324484591,16.27623805,0.011637426,0.013285849,0.015434635,0.192425687,0.144008902,0.004019851,0.039612119,0.026737384,1.01E-05,1.553041527,0.015446953,197.6509202,,,
SteadPy,0.868353437,0.011957222,0.005312964,0.094096126,0.011405141,0.013267179,0.015761065,0.111774196,2.38E-07,0.051514326,0.129890765,0.104001187,0.294579053,0.276167479,0.02860452,0.077632892,0.018501839,0.421469594,0.892833602,0.157007738,0.336332124,0.11461302,0.591188408,0.247240385,17.84842769,0.011369862,0.013229741,0.015710021,0.111499383,0.119521678,0.00262782,0.035568017,0.015399469,1.07E-05,1.555516371,0.014848493,199.8835077,,,
SteadPy,0.950427436,0.01195585,0.005306935,0.095199123,0.011339677,0.013251034,0.015904329,0.149596883,2.33E-07,0.054363777,0.141082021,0.117595069,0.342460004,0.320462176,0.037387412,0.095425289,0.01937135,0.548098619,1.098662923,0.162833748,0.416726394,0.142757407,0.719885696,0.307918186,13.78761304,0.011308913,0.013218239,0.015859153,0.149274323,0.131109833,0.003377107,0.037295507,0.017792126,1.02E-05,1.612728758,0.014257653,202.8473954,,,
SteadPy,0.867006962,0.011960581,0.005315956,0.09565569,0.011114701,0.013386113,0.015416977,0.068576074,2.37E-07,0.050831972,0.096020658,0.081301821,0.350973355,0.332647736,0.034155909,0.064279831,0.02295897,0.504040549,0.739056191,0.193239306,0.290675676,0.11286009,0.573400215,0.251268959,37.09351153,0.011065796,0.013332376,0.01534596,0.068336181,0.085460673,0.001453235,0.026547007,0.019593342,1.06E-05,1.536682364,0.015132328,198.3976986,,,
SteadPy,1.389013508,0.011951961,0.005315863,0.098228638,0.011670508,0.013235144,0.015820595,1.041654831,2.37E-07,0.056549773,0.200294365,0.187175965,0.412812075,0.400594725,0.038452263,0.150443542,0.02531692,0.566945216,1.728792921,0.208759605,0.629848167,0.19621019,0.98883464,0.413107785,15.14461403,0.011647142,0.013210973,0.01578743,1.03999755,0.189656322,0.007215209,0.046476475,0.0202507,9.72E-06,1.605452874,0.015199359,203.4373596,,,
SteadPy,1.021636257,0.011954907,0.005325949,0.099488314,0.011571324,0.013475752,0.016175808,0.143044466,2.37E-07,0.05462573,0.133627148,0.129578183,0.273570159,0.261966447,0.038462557,0.10490284,0.040100021,0.578029408,1.203481043,0.329847626,0.448922577,0.152427833,0.8684699,0.372059482,34.84788702,0.011535248,0.013437425,0.016123007,0.142689987,0.122881944,0.003248948,0.020016318,0.020950242,9.97E-06,1.575846271,0.015367443,195.3058314,,,
SteadPy,1.26881605,0.011952569,0.005333787,0.098011843,0.01190099,0.013132173,0.015786785,0.982323864,2.37E-07,0.056104103,0.197350655,0.17089259,0.325048698,0.299559809,0.018091864,0.131583109,0.018333286,0.271764446,1.507128288,0.150278355,0.53293844,0.148903101,0.784672671,0.311661829,37.58697391,0.011879326,0.013110367,0.015756696,0.980902916,0.187776012,0.007218755,0.051519244,0.011809923,1.03E-05,1.655494982,0.013692501,200.6876984,,,
SteadPy,1.082280786,0.011953268,0.00533002,0.097606914,0.011720179,0.013244679,0.01574157,0.361769815,2.37E-07,0.056260346,0.169980477,0.156042751,0.355181572,0.339420944,0.029768202,0.12431896,0.022696343,0.44113917,1.424968679,0.187738727,0.517360336,0.159973579,0.836572676,0.339614772,33.70207409,0.011694468,0.013218176,0.015705414,0.36113914,0.160136903,0.005507351,0.026681361,0.01115734,1.02E-05,1.643192783,0.0140704,204.8194029,,,
SteadPy,0.922365987,0.011954914,0.005330131,0.096725839,0.011601546,0.013182293,0.016144223,0.171004467,2.38E-07,0.052229473,0.148948345,0.129173665,0.263121913,0.246618703,0.026148543,0.098878964,0.016183807,0.384693857,1.133445004,0.133674588,0.416492299,0.127795117,0.671963977,0.270980196,31.43685543,0.011570102,0.013149701,0.016098411,0.170636111,0.138429776,0.003713174,0.027451868,0.01153433,1.05E-05,1.556985054,0.015060565,203.7762957,,,
SteadPy,0.984324463,0.011954455,0.005330443,0.099478626,0.011615893,0.013258278,0.015647267,0.159495619,2.36E-07,0.052157187,0.141682664,0.135964145,0.399264994,0.389040174,0.029664033,0.104812998,0.021710798,0.438792859,1.201371924,0.17653837,0.442034789,0.142339844,0.745577819,0.306112908,35.5965369,0.011581133,0.013222086,0.015598244,0.159116274,0.130713559,0.003548575,0.021059591,0.019997363,1.02E-05,1.532756071,0.015650239,201.1567473,,,
SteadPy,1.029296901,0.011955047,0.005329939,0.098179303,0.011579507,0.013363464,0.015764379,0.193459778,2.35E-07,0.05400682,0.162492399,0.127304227,0.350407801,0.336445225,0.034542192,0.104191031,0.025613792,0.511454105,1.194427221,0.211295791,0.443274356,0.148281279,0.778332845,0.328707534,18.36004456,0.011551121,0.013333582,0.015723918,0.193082883,0.15204566,0.00403473,0.056378951,0.024306028,1.01E-05,1.583372207,0.014907086,198.6314683,,,
SteadPy,0.83528893,0.011957861,0.005290451,0.098810483,0.011465479,0.013022759,0.015927178,0.113342239,2.36E-07,0.052585382,0.127693531,0.098521065,0.27358247,0.260731309,0.019016606,0.07379014,0.019289996,0.285360696,0.852220706,0.157331465,0.313976446,0.096148324,0.532720949,0.219614984,25.48326279,0.011432189,0.012988266,0.015878762,0.113080681,0.118079938,0.002648205,0.034933102,0.010680747,1.08E-05,1.609209053,0.013768787,205.7030931,,,
SteadPy,0.950410154,0.011955424,0.005311494,0.100887758,0.011651915,0.013211774,0.015907822,0.127845647,2.39E-07,0.054060928,0.124102855,0.122870795,0.274099966,0.259900688,0.024413028,0.099674091,0.036717107,0.375118308,1.146548047,0.298315239,0.417737655,0.129220441,0.767972617,0.317578381,16.91475926,0.011614099,0.013172657,0.015853769,0.127515846,0.113747588,0.002962083,0.025226034,0.029114588,1.03E-05,1.588868,0.014817954,198.0340796,,,
SteadPy,1.173326412,0.011952097,0.005319247,0.096853766,0.011884023,0.013092339,0.015889961,0.714144824,2.38E-07,0.05583521,0.179592038,0.18320433,0.343415155,0.313458563,0.018651202,0.141339009,0.017285249,0.278442421,1.623180315,0.142867102,0.572912684,0.157767505,0.836907711,0.325134911,17.98063005,0.011859099,0.013067291,0.015855067,0.712954573,0.169624336,0.006752802,0.025909182,0.021315523,1.02E-05,1.631426459,0.014260709,200.8071127,,,
SteadPy,0.890595162,0.011960122,0.005292399,0.095840485,0.011027871,0.013396439,0.015286734,0.070738534,2.37E-07,0.050081731,0.102233566,0.083848926,0.38821364,0.369610168,0.040602701,0.070167476,0.020238061,0.594644692,0.810242083,0.169570338,0.32129891,0.128842097,0.616570589,0.27093576,17.94097568,0.010979964,0.013343342,0.01521721,0.070494216,0.091117873,0.001517738,0.036005771,0.025845276,1.05E-05,1.498174366,0.015926698,198.2016623,,,
SteadPy,1.3371759,0.011952276,0.00531124,0.098291286,0.011754168,0.013337659,0.015828556,0.948582306,2.37E-07,0.056900974,0.198577723,0.178498654,0.283586289,0.267308615,0.036821084,0.142487783,0.022962482,0.542454126,1.638850942,0.188852273,0.592764953,0.186319268,0.937644451,0.389265748,27.61512562,0.0117315,0.013314196,0.015796594,0.947128599,0.188399361,0.007133294,0.053926221,0.021811927,9.89E-06,1.633631039,0.014586534,203.2363243,,,
SteadPy,1.052234343,0.011955155,0.005327266,0.100253332,0.01153189,0.013372326,0.015784741,0.166965204,2.38E-07,0.055327826,0.145757546,0.126024531,0.425840812,0.408354851,0.034790845,0.100725043,0.040640218,0.526038078,1.155252017,0.33230612,0.431375515,0.146513553,0.830945049,0.356125768,16.69775028,0.011500741,0.013339377,0.015740102,0.166606775,0.135497006,0.003634715,0.043621363,0.027631224,1.01E-05,1.609690251,0.014636343,203.6692684,,,
SteadPy,1.139847668,0.011952869,0.005317892,0.099746182,0.011667023,0.013354078,0.015640882,0.388062255,2.36E-07,0.055629861,0.177416523,0.164508346,0.393757432,0.382400967,0.038258325,0.129287158,0.024510284,0.564199429,1.485240907,0.199423189,0.543944841,0.178150397,0.907169142,0.376522058,16.80121781,0.011640806,0.013326705,0.015604083,0.387369274,0.166906594,0.005672667,0.035765971,0.021363195,9.87E-06,1.600594682,0.015024935,201.1305482,,,
SteadPy,1.13170444,0.011953615,0.005320371,0.099263159,0.011731152,0.0132539,0.01600919,0.425119819,2.38E-07,0.057077494,0.187277933,0.149295518,0.315374655,0.288155097,0.028397731,0.122166836,0.035849256,0.430999694,1.402881198,0.294926024,0.507879848,0.154689325,0.880965625,0.364672192,21.32344991,0.011708074,0.013230117,0.015976215,0.424455249,0.177495941,0.005853337,0.052566662,0.01159843,1.01E-05,1.656385429,0.013950465,204.1354182,,,
SteadPy,1.087453754,0.011952524,0.005321823,0.098450926,0.011874177,0.013104011,0.016128012,0.425531275,2.37E-07,0.055060893,0.172288454,0.172371521,0.260611618,0.242858166,0.018969221,0.137930134,0.0218119,0.286190829,1.583304986,0.178916817,0.559940914,0.153380946,0.852647657,0.333561698,37.49621249,0.011847041,0.013076694,0.016089421,0.424758448,0.161918722,0.005847523,0.020516874,0.018202332,1.01E-05,1.600731435,0.014828785,204.5951509,,,
SteadPy,1.112555897,0.011952873,0.005317116,0.097154735,0.011781067,0.013134779,0.0154733,0.469442603,2.34E-07,0.056030036,0.17703889,0.164184524,0.420238419,0.403013102,0.023625841,0.129968341,0.018965182,0.350926461,1.49326439,0.156632322,0.534208179,0.158107578,0.820596634,0.329296117,33.45301814,0.011756418,0.013109712,0.015439405,0.4686621,0.167235558,0.006066011,0.027330308,0.01061342,1.00E-05,1.642417681,0.013996677,204.358901,,,
SteadPy,1.056074833,0.011954295,0.005316147,0.097754663,0.011568016,0.013313851,0.015706984,0.24081425,2.37E-07,0.054691579,0.169831678,0.138066939,0.33204235,0.305290944,0.036047983,0.112864159,0.026703752,0.533662913,1.297103747,0.221367408,0.480092435,0.159174247,0.829584473,0.347005846,15.99299099,0.011540895,0.013285378,0.015668428,0.240365562,0.15936078,0.004569167,0.051543074,0.021645329,1.01E-05,1.590764937,0.014935181,198.8019574,,,
SteadPy,1.282134988,0.01195246,0.005333385,0.097247259,0.011686865,0.013220841,0.01572369,0.753036664,2.39E-07,0.05632449,0.195298752,0.173826939,0.413129248,0.387481952,0.032697453,0.134092426,0.024365934,0.484338372,1.535972335,0.20251554,0.55991738,0.173700703,0.894542704,0.365741164,22.07321457,0.011664001,0.013197247,0.015691481,0.751865964,0.185151181,0.006851452,0.056687078,0.026484075,1.01E-05,1.628016361,0.014489121,200.9484689,,,
SteadPy,1.257871914,0.011952915,0.005313247,0.100404799,0.011755465,0.013295804,0.016051718,0.691101847,2.39E-07,0.058327898,0.190380729,0.163212624,0.379593281,0.361408274,0.032050037,0.13358213,0.032026154,0.480355177,1.535899409,0.260636114,0.554666835,0.169775018,0.922714375,0.381631832,29.73477342,0.011733352,0.01327299,0.016020103,0.690068799,0.180851028,0.006680525,0.049828424,0.014443993,1.01E-05,1.685085963,0.01360673,203.5107751,,,
SteadPy,0.945254664,0.011957785,0.005321204,0.099108413,0.011357664,0.013181337,0.015244322,0.145808125,2.38E-07,0.057071187,0.144752598,0.099009543,0.240452545,0.221686518,0.027920654,0.08059911,0.03827985,0.426071187,0.925599366,0.315741312,0.350226015,0.121294837,0.696998861,0.299536327,24.84836399,0.011331476,0.013153613,0.01520752,0.145540948,0.135966852,0.003329962,0.054904486,0.012070049,1.05E-05,1.709715529,0.012558983,203.1122513,,,
SteadPy,1.061511929,0.01195388,0.005318618,0.099659128,0.01165478,0.013135407,0.015660648,0.255824734,2.37E-07,0.056312987,0.158386535,0.144811493,0.422374401,0.396747643,0.024553559,0.112444491,0.040617086,0.379711811,1.291645924,0.333620672,0.469663218,0.143269971,0.845565237,0.351563342,35.08064748,0.011627089,0.013106938,0.01562169,0.255341682,0.148498189,0.004730871,0.023062071,0.010376895,1.01E-05,1.641487932,0.014136247,197.8826079,,,
SteadPy,1.40932645,0.011952165,0.005324763,0.099519666,0.011664464,0.013253453,0.015779447,1.06249835,2.37E-07,0.058669832,0.198065218,0.181464648,0.358681504,0.346338079,0.038851325,0.149595157,0.038517336,0.582698005,1.716272872,0.316482225,0.627312354,0.197526528,1.051154214,0.444733962,15.25293381,0.011642016,0.013230187,0.015747652,1.06087351,0.187933532,0.007266602,0.046084179,0.015492525,9.67E-06,1.657561846,0.014432406,200.4889386,,,
SteadPy,0.805240468,0.011962889,0.005283425,0.097146899,0.011337696,0.01311411,0.014809123,0.066615469,2.35E-07,0.051585356,0.097741439,0.070325658,0.289786931,0.270104946,0.01876225,0.056295109,0.023824469,0.284597719,0.651254313,0.198106061,0.244267636,0.085255261,0.473854671,0.201490916,23.90499779,0.011293363,0.013067327,0.014748498,0.066408393,0.088074514,0.001411994,0.044664856,0.024198396,1.09E-05,1.593525651,0.013845775,207.0194073,,,
SteadPy,0.904026,0.011958874,0.005289715,0.099454235,0.011362135,0.013507283,0.016008487,0.103745366,2.33E-07,0.053138167,0.132539813,0.091141353,0.226995208,0.202685951,0.031666655,0.068515588,0.031229525,0.474568127,0.791473323,0.255880212,0.301246137,0.109987855,0.622210563,0.276527113,31.30858019,0.011329326,0.013471703,0.015960089,0.103507265,0.122611978,0.002462984,0.050641721,0.014809165,1.04E-05,1.599543693,0.014194937,206.8796134,,,
SteadPy,0.96892568,0.011956118,0.005318607,0.097811674,0.011473776,0.013421352,0.015968712,0.126870288,2.34E-07,0.052869634,0.135047964,0.114796155,0.395758533,0.380420632,0.037503738,0.094643222,0.020698504,0.55041932,1.087309342,0.170441182,0.409054005,0.141853815,0.724560832,0.308647576,15.28525308,0.01143895,0.013384189,0.015917966,0.126564211,0.124454014,0.002954739,0.04123751,0.026366122,1.02E-05,1.561253077,0.015120745,201.1566978,,,
SteadPy,0.91532348,0.011962365,0.005271516,0.100164448,0.011080276,0.013668599,0.015588082,0.076019233,2.37E-07,0.053973146,0.110964321,0.072427249,0.225720635,0.206098677,0.036673775,0.05712172,0.035584834,0.548874384,0.662266808,0.290752861,0.26243041,0.109759352,0.605562127,0.276346995,34.83060219,0.011043067,0.013626724,0.015533277,0.075816313,0.101410538,0.001688612,0.05995811,0.02782423,1.06E-05,1.629986414,0.013663299,203.2283826,,,
SteadPy,1.036189595,0.011955037,0.005322516,0.096583382,0.01147737,0.013296558,0.016224626,0.237387359,2.35E-07,0.055668944,0.170250176,0.127297825,0.32439217,0.301697159,0.036151972,0.103001214,0.021686689,0.53161012,1.182389212,0.180693059,0.442759252,0.145584662,0.762866293,0.320916305,29.39721802,0.0114527,0.013270488,0.016188113,0.236981877,0.160579075,0.004582245,0.056845462,0.014995918,1.02E-05,1.644989199,0.013838303,204.9108744,,,
SteadPy,0.982139366,0.011954499,0.005321057,0.096337577,0.011644014,0.013088062,0.015450402,0.178682208,2.36E-07,0.054706889,0.138976917,0.135091511,0.341120868,0.32232362,0.022499706,0.10603207,0.026458631,0.339961505,1.217476855,0.221892158,0.442526642,0.134758294,0.742412492,0.301305818,35.83078879,0.011612098,0.013055337,0.015406063,0.17829296,0.129059206,0.003840998,0.025437598,0.02456759,1.03E-05,1.619918436,0.014180672,208.284621,,,
SteadPy,1.04766686,0.011955194,0.005296862,0.097519595,0.011467495,0.013370669,0.015535846,0.223106181,2.35E-07,0.055859057,0.165621175,0.12528211,0.407257502,0.377436586,0.036504748,0.097165917,0.030471246,0.543308997,1.120712816,0.253599476,0.419445591,0.146892469,0.770345931,0.333565357,33.07137401,0.011442039,0.013343595,0.015499738,0.222712614,0.155922495,0.004371457,0.04893337,0.010164199,1.02E-05,1.645889801,0.013877733,199.8374362,,,
SteadPy,0.95131331,0.011955109,0.005318477,0.097873953,0.01165357,0.013150184,0.016180785,0.146675869,2.36E-07,0.053588583,0.133733984,0.126689215,0.263318268,0.2346982,0.022354881,0.098801634,0.030066739,0.340779038,1.13506141,0.24949262,0.412817619,0.123007197,0.724746756,0.297854332,28.87940064,0.01161899,0.013114588,0.016130516,0.146329941,0.123460654,0.003333812,0.030288736,0.027614766,1.03E-05,1.587148372,0.014701797,204.4402924,,,
SteadPy,0.876027154,0.011960368,0.005277786,0.097894589,0.011276086,0.013040122,0.015696152,0.097574171,2.37E-07,0.054170305,0.128014722,0.081950014,0.289459039,0.263404284,0.020705166,0.063474549,0.03506438,0.320451117,0.734950378,0.291793015,0.277000911,0.091450902,0.568421084,0.245226583,22.63497841,0.011244914,0.013007238,0.015650722,0.09735979,0.118806464,0.002310762,0.057280857,0.016316796,1.08E-05,1.65100792,0.013182181,206.8026843,,,
SteadPy,0.959797295,0.01195614,0.005299624,0.098160083,0.011378887,0.013208165,0.016231938,0.12165408,2.36E-07,0.053347204,0.126638389,0.11461652,0.266773512,0.255832832,0.033177833,0.092946006,0.025145641,0.491591949,1.071563652,0.207462227,0.403210627,0.132488673,0.714809165,0.303058785,37.00403878,0.011342715,0.013169862,0.016177915,0.121346694,0.116271246,0.002819734,0.035164885,0.028512666,1.03E-05,1.579139812,0.014800932,206.536844,,,
SteadPy,0.86475154,0.01195838,0.00530816,0.095791251,0.011399511,0.013102244,0.01598216,0.083353069,2.35E-07,0.051044033,0.104965684,0.095005512,0.296228352,0.280171768,0.023830902,0.076848781,0.02343774,0.356781458,0.88468125,0.196991984,0.330918183,0.105848916,0.588190633,0.249356145,25.89406082,0.011354136,0.013054664,0.015915559,0.083089312,0.094416095,0.001874436,0.030910946,0.028049052,1.05E-05,1.539994389,0.015115313,196.9325733,,,
SteadPy,0.914357718,0.011957724,0.005292205,0.098079846,0.011461281,0.013530169,0.016028533,0.090306074,2.34E-07,0.052707701,0.110974289,0.100044459,0.389599912,0.373530896,0.035685977,0.082538484,0.030266683,0.531435994,0.952984422,0.250726649,0.35879559,0.128451905,0.703412355,0.306947955,14.86647212,0.011418341,0.013483923,0.015965663,0.09003712,0.100416082,0.002094984,0.021828456,0.01767295,1.02E-05,1.561070846,0.01511661,196.9827282,,,
SteadPy,0.918889913,0.011958932,0.005316226,0.098792153,0.011164787,0.013255219,0.015871842,0.107195637,2.37E-07,0.054974888,0.125539679,0.09072582,0.334451823,0.323657501,0.031095328,0.06804342,0.030327117,0.465465664,0.782157436,0.249911807,0.304089999,0.109562174,0.609573875,0.267255537,17.18575685,0.011133479,0.013221312,0.015825244,0.106956733,0.116388919,0.002522917,0.054899721,0.024764554,1.07E-05,1.664159642,0.01309521,206.8758047,,,
SteadPy,0.972373877,0.011955565,0.005319752,0.097498509,0.011585613,0.013429285,0.016252994,0.155842139,2.34E-07,0.053900765,0.145278762,0.120912865,0.322034735,0.311506313,0.034558067,0.098385133,0.024486035,0.511082969,1.130021388,0.202935218,0.419264331,0.139096654,0.74315017,0.317420291,31.06817828,0.011554066,0.013395927,0.016206658,0.155504874,0.134974652,0.00345996,0.032766913,0.012530913,1.01E-05,1.589506405,0.014744708,202.2731528,,,
SteadPy,0.893152178,0.01195974,0.00527931,0.095380783,0.011174991,0.013665745,0.015647407,0.089743888,2.37E-07,0.052610371,0.119665924,0.085715988,0.361917647,0.348997359,0.038901361,0.063679253,0.02136421,0.570612645,0.737102111,0.179952687,0.288926838,0.117748199,0.579595252,0.25824751,32.40526867,0.011138969,0.013625559,0.0155946,0.08951395,0.109743272,0.002080213,0.03944335,0.011658827,1.07E-05,1.593094119,0.014201292,205.0461111,,,
SteadPy,0.973329427,0.011954924,0.005306828,0.099663754,0.011695481,0.013032196,0.016009976,0.160481667,2.34E-07,0.054313899,0.138604088,0.12905875,0.347424578,0.321478161,0.017248797,0.103314979,0.040037509,0.27517842,1.189461777,0.328663731,0.427333302,0.121570479,0.767470542,0.319154833,37.2497288,0.011662172,0.012998337,0.015962237,0.160118405,0.128354187,0.00353494,0.020125269,0.014512726,1.01E-05,1.597559286,0.014664106,202.7807293,,,
SteadPy,1.294750365,0.011952541,0.005324302,0.099557256,0.011865297,0.013209487,0.016233132,0.822784869,2.38E-07,0.05814983,0.192202102,0.171750513,0.308256823,0.288400444,0.023000544,0.137251505,0.040904601,0.357794119,1.574847245,0.336331095,0.560183294,0.159119628,0.945014177,0.3876587,28.68868983,0.011842808,0.013186649,0.016200916,0.821545614,0.18251152,0.006978921,0.04990396,0.01904261,9.98E-06,1.6744041,0.013831068,204.5235431,,,
SteadPy,1.282861166,0.011952462,0.00532335,0.100407036,0.011866089,0.013122437,0.015783598,0.755790483,2.39E-07,0.057133482,0.189595661,0.173677058,0.419514912,0.395189391,0.019911031,0.139809862,0.032200309,0.307214444,1.604443644,0.262067516,0.568625329,0.1602458,0.904266197,0.361851176,32.19514239,0.011842873,0.013099018,0.015751265,0.754615429,0.179743837,0.006845135,0.051909198,0.026926234,1.01E-05,1.653542742,0.014085159,207.7411277,,,
SteadPy,1.255262225,0.011953306,0.00532208,0.100145535,0.011879035,0.013181856,0.015774453,0.848173188,2.35E-07,0.059506155,0.189763569,0.154914163,0.3160412,0.294412816,0.018575741,0.121988999,0.040685238,0.294049023,1.400306644,0.332752564,0.496290594,0.142357091,0.84521864,0.354775134,26.08861474,0.011858862,0.013161437,0.015746404,0.847028635,0.181147662,0.006993985,0.057850082,0.011107047,1.01E-05,1.748310124,0.012312559,198.5107136,,,
SteadPy,1.215038807,0.011952524,0.005310795,0.098486885,0.011639902,0.013333668,0.01600612,0.380894365,2.37E-07,0.056819397,0.171439117,0.172658585,0.44374817,0.416981718,0.041192441,0.139138882,0.037846562,0.615116685,1.600451808,0.313581089,0.587114389,0.188840869,1.028935312,0.431179827,35.76480111,0.011612091,0.013304607,0.015966079,0.380171115,0.160679422,0.005610072,0.02368351,0.023830296,9.65E-06,1.602445917,0.015319994,197.0319088,,,
SteadPy,0.88529026,0.011960025,0.005311977,0.098708562,0.011084369,0.013521999,0.015543666,0.076028969,2.34E-07,0.053126123,0.102086375,0.084251567,0.387482866,0.358187891,0.037718954,0.064171701,0.035024751,0.563497008,0.738301828,0.289375137,0.292930147,0.118061028,0.644658763,0.292728331,15.21233469,0.011041062,0.013473801,0.015480087,0.07579283,0.091997432,0.001693003,0.024576532,0.013677563,1.04E-05,1.590900279,0.014420775,203.298049,,,
